cohortDefinitionId,timeId,countValue,covariateId,averageValue,sd,minValue,maxValue,p10Value,p25Value,medianValue,p75Value,p90Value,mean,startDayTemporalCharacterization,endDayTemporalCharacterization
2899,1,138,4190509000702,228.16304347826087,278.9183762233123,3,1565,23,50,100,232,382,0.007804546996946046,-730,-1
2899,1,6039,4154790876702,78.92780261632721,22.54309671121123,0,900,65,70,78,80,82,0.34153376314896505,-730,-1
2899,2,1520,4154790876702,78.78618421052632,18.57404288349205,40,680,60,60,68,70,70,0.08596312634317385,0,30
2899,1,642,4156652554702,34.08021806853583,8.70218997751658,9.9,68.7,22,26.6,32,36.4,39.6,0.03630810994231422,-730,-1
2899,2,126,4156652554702,34.414285714285704,10.524833218902536,7.8,59.6,15.2,20.4,22.1,24.6,25.4,0.007125890736342043,0,30
2899,1,115,4164130000702,93.6128695652174,75.64362392124652,0.08,459,1.04,38,71,116,147,0.006503789164121706,-730,-1
2899,2,196,4208414000702,6.6676479591836735,29.477777127751345,0.01,365,0.01,0.03,0.06,0.08,0.1,0.011084718923198733,0,30
2899,1,2236,4172647000702,1.79294991055456,8.388549865970026,0,100,0.02,0.2,0.4,0.6,0.8,0.12645628322587943,-730,-1
2899,2,283,4172647000702,1.5902120141342757,6.970805123396134,0,60,0,0,0,0.02,0.02,0.016004976812577763,0,30
2899,1,307,4215717000702,17.926384364820844,31.81362680691956,0,314,1,2,4,15,28,0.01736228933378577,-730,-1
2899,1,1061,4216722000702,9.319029217719129,11.284192161423784,0.08,234,2.56,8.9,9.3,9.6,9.7,0.06000452437507069,-730,-1
2899,2,130,4216722000702,8.679923076923075,2.1762675166703405,2.11,10.7,2.3,2.3,2.4,2.61,7.5,0.007352109489876711,0,30
2899,1,150,4176265000702,75.87463333333332,46.21068619002799,1.59,150,2.84,4.92,91,106,112.1,0.00848320325755005,-730,-1
2899,1,944,4230636000702,87.20572033898304,62.793314693622186,14,1058,44,55,68,87,106,0.053387625834181655,-730,-1
2899,2,103,4230636000702,83.40776699029126,51.4868033526513,28,304,33,35,42,43,45,0.005825132903517702,0,30
2899,1,710,4182871564702,29.107042253521143,2.806552073242188,16,35.8,25.9,28.1,29.2,30.2,30.7,0.04015382875240357,-730,-1
2899,2,130,4182871564702,28.943846153846156,2.7087284652819132,18.2,33.4,20.3,21.7,25.6,27.1,27.2,0.007352109489876711,0,30
2899,1,236,4243005000702,1.9247881355932197,1.0791326095364833,0.63,16.6,0.84,1.75,2,2.1,2.2,0.013346906458545414,-730,-1
2899,2,302,4245152000702,4.946026490066227,8.249541018499588,1.4,144,3.35,3.5,3.7,3.8,3.8,0.017079515891867438,0,30
2899,1,2422,4194332000702,313.4711548307178,14243.837477793348,0.06,701000,0.7,5.3,6.8,8.2,9.5,0.1369754552652415,-730,-1
2899,2,319,4194332000702,27.07946708463952,127.77686712776124,0.07,1600,0.31,0.4,0.5,0.68,1.5,0.018040945594389776,0,30
2899,2,386,4246879000702,2.858126943005181,6.184518661361346,0.01,75,0.03,0.14,0.43,0.59,0.68,0.021830109716095464,0,30
2899,1,682,4250176000702,21.021950146627564,82.50288345698618,0,2000,0,0.05,10,15,20,0.0385702974776609,-730,-1
2899,1,339,4263457645702,23.561946902654867,14.477916167507855,8,220,14,17,20,24,27,0.019172039362063114,-730,-1
2899,1,5162,4267147000702,46388.555482371165,107628.4046750101,2.6,2650000,170,203,242,294,384,0.2919353014364891,-730,-1
2899,1,109,4212065752702,13.788990825688073,14.451113884080208,2,120,3,5,9,15,21,0.0061644610338197035,-730,-1
2899,2,286,4215028000702,5.791667832167832,0.7437157385746956,1.017,8.5,5,5.4,5.4,5.4,5.4,0.016174640877728765,0,30
2899,1,2414,4216098000702,9.062643744821878,45.70724294765015,0,1000,0.17,0.9,2,3,4.1,0.13652301775817216,-730,-1
2899,1,317,4216098554702,3.1780757097791805,2.169580346593746,0,16.1,0.9,1.4,2.2,3.1,3.88,0.01792783621762244,-730,-1
2899,1,143,4216098848702,0.21139860139860142,0.13461264929471828,0,0.76,0.06,0.09,0.17,0.23,0.29,0.008087320438864383,-730,-1
2899,1,260,4267147444702,256.1384615384615,67.7031624528589,116,589,171,201,230,266,292,0.014704218979753422,-730,-1
2899,2,148,4230543000702,1.1802027027027029,2.9870376355484898,0.09,33.5,0.14,0.23,0.26,0.3,0.3,0.008370093880782716,0,30
2899,1,111,4230636645702,87.31531531531532,80.34742536826404,38,850,46,57,71,84,103,0.006277570410587038,-730,-1
2899,1,308,4276028000702,107.71925324675324,481.5596003267584,2.13,8374,29,44,62,81,101,0.01741884402216944,-730,-1
2899,2,803,4298431000702,8021.0497310087185,179243.81301029725,0,5080000,1,3.52,4.2,4.63,4.8,0.045413414772084604,0,30
2899,1,137,4307180000702,1.7763503649635033,4.587963452453349,0.7,33,0.87,0.92,1,1.11,1.15,0.00774799230856238,-730,-1
2899,2,143,4353510000702,5.6841048951048965,4.304527766403237,0.11,38.6,0.3,1.52,2.28,2.6,2.9,0.008087320438864383,0,30
2899,1,3988,37205200000702,88.72359077231695,34.55966807830339,0.19,962.5,53.22,67.92,82.74,97.38,108.01,0.22554009727406402,-730,-1
2899,2,639,37205200000702,89.34625978090762,30.55445100331908,0.18,227.43,1.39,39.53,50.55,55.92,59.24,0.036138445877163215,0,30
2899,1,1771,4281085000702,990.2500961603603,15916.035187927111,0.114,339000,12.3,12.8,13.4,14,14.9,0.10015835312747427,-730,-1
2899,1,2404,4290193000702,44.63544093178035,57.81314411365754,12.4,360,31.3,32.2,33,33.8,34.3,0.1359574708743355,-730,-1
2899,1,150,4290193636702,335.0133333333333,10.650636724619853,301,360,321,327,334,340,345,0.00848320325755005,-730,-1
